Provider,Total_Inpatient_Claims,Total_Claim_Amt,Avg_Claim_Amt,Claim_Amt_Std,Total_Deductible_Amt,Patient_Risk_Profile,Avg_PartA_Coverage,Avg_Alzheimer_Risk,Avg_HeartFailure_Risk,Avg_KidneyDisease_Risk,Avg_Cancer_Risk,Avg_Annual_Reimbursement,PotentialFraud
PRV54973,9,43000,4777.777777777777,3231.786571610886,9612.0,2.111111111111111,12.0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.0,10611.111111111111,No
PRV54977,5,78000,15600.0,9016.65126307988,5340.0,2.2,12.0,0.2,0.8,0.8,0.0,21406.0,No
PRV54981,81,813000,10037.037037037036,10974.338755073635,84372.0,2.3703703703703702,11.802469135802468,0.6049382716049383,0.7037037037037037,0.6172839506172839,0.19753086419753085,16078.024691358025,No
PRV54986,153,1538300,10054.248366013071,10476.050298607826,156996.0,2.3398692810457518,11.843137254901961,0.5163398692810458,0.6928104575163399,0.6274509803921569,0.24836601307189543,17958.88888888889,Yes
PRV54990,4,43000,10750.0,10965.856099730654,4272.0,2.5,12.0,0.5,1.0,0.5,0.25,20025.0,No
PRV54993,8,173800,21725.0,30645.053201361647,8544.0,2.0,12.0,0.375,0.875,0.25,0.375,28252.5,No
PRV54997,5,32000,6400.0,4827.007354458869,5340.0,1.6,12.0,0.4,0.6,0.4,0.2,6598.0,No
PRV54998,59,530000,8983.050847457627,6919.466606470444,61944.0,2.23728813559322,11.796610169491526,0.5423728813559322,0.7288135593220338,0.5423728813559322,0.2542372881355932,15390.50847457627,Yes
PRV54999,3,40000,13333.333333333334,2309.401076758503,3204.0,1.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,39360.0,No
PRV55000,86,979300,11387.209302325582,11224.76040893658,89712.0,2.1511627906976742,11.86046511627907,0.4418604651162791,0.686046511627907,0.5348837209302325,0.22093023255813954,19221.74418604651,No
PRV55003,5,55800,11160.0,11078.267012488912,5340.0,2.6,12.0,0.8,0.6,0.8,0.0,29396.0,No
PRV55004,3,38000,12666.666666666666,10016.652800877813,2136.0,2.0,12.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,15666.666666666666,Yes
PRV55005,56,500000,8928.57142857143,8234.864116243025,58740.0,2.107142857142857,11.571428571428571,0.39285714285714285,0.6607142857142857,0.5892857142857143,0.21428571428571427,13348.214285714286,No
PRV55006,3,19000,6333.333333333333,3511.8845842842466,3204.0,2.0,12.0,0.3333333333333333,1.0,0.6666666666666666,0.0,14333.333333333334,No
PRV55018,63,612000,9714.285714285714,9367.80445828496,67284.0,2.3968253968253967,11.80952380952381,0.5396825396825397,0.6984126984126984,0.6825396825396826,0.14285714285714285,17587.301587301587,Yes
PRV55019,158,1828300,11571.518987341773,11270.242039981422,167676.0,2.1772151898734178,11.848101265822784,0.47468354430379744,0.6708860759493671,0.5886075949367089,0.189873417721519,19394.367088607596,Yes
PRV55022,76,705000,9276.315789473685,9731.87023370195,80100.0,2.210526315789474,12.0,0.5526315789473685,0.6578947368421053,0.5526315789473685,0.21052631578947367,15980.921052631578,Yes
PRV55023,34,408000,12000.0,10525.58211159263,34176.0,2.5294117647058822,12.0,0.4117647058823529,0.7058823529411765,0.7647058823529411,0.3235294117647059,24830.0,No
PRV55024,3,18000,6000.0,1732.0508075688772,3204.0,2.6666666666666665,12.0,0.6666666666666666,1.0,0.6666666666666666,0.0,22180.0,No
PRV55027,13,152000,11692.307692307691,14285.100719424505,13884.0,1.7692307692307692,12.0,0.38461538461538464,0.6923076923076923,0.46153846153846156,0.15384615384615385,15632.307692307691,Yes
PRV55028,20,198800,9940.0,11032.411579666428,20292.0,2.65,12.0,0.45,0.8,0.7,0.2,13465.0,No
PRV55029,14,135000,9642.857142857143,5555.415138640618,13884.0,2.2142857142857144,12.0,0.42857142857142855,0.7857142857142857,0.5714285714285714,0.2857142857142857,18465.714285714286,No
PRV55030,73,725000,9931.506849315068,9787.078736674652,74760.0,2.4794520547945207,11.835616438356164,0.5205479452054794,0.8356164383561644,0.6164383561643836,0.273972602739726,18361.50684931507,Yes
PRV55031,4,41000,10250.0,6075.908711186061,4272.0,3.0,12.0,0.75,1.0,1.0,0.0,26295.0,No
PRV55032,1,5000,5000.0,0.0,1068.0,1.0,12.0,1.0,0.0,0.0,0.0,26000.0,No
PRV55034,26,277400,10669.23076923077,10698.626799015627,24564.0,2.076923076923077,12.0,0.3076923076923077,0.7692307692307693,0.5384615384615384,0.23076923076923078,18587.69230769231,Yes
PRV55037,11,116000,10545.454545454546,7853.198537712343,10680.0,1.8181818181818181,12.0,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.18181818181818182,16297.272727272728,No
PRV55039,31,257000,8290.322580645161,6094.771247482532,30972.0,2.3225806451612905,12.0,0.3548387096774194,0.6774193548387096,0.7096774193548387,0.2903225806451613,15129.677419354839,Yes
PRV55041,5,58000,11600.0,10597.169433391164,5340.0,2.2,12.0,0.2,0.8,0.6,0.4,17312.0,No
PRV55042,8,84200,10525.0,9485.590575785387,8544.0,2.5,12.0,0.875,0.75,0.5,0.25,13530.0,No
PRV55048,82,865000,10548.780487804877,9379.716017476407,85440.0,2.5609756097560976,12.0,0.4878048780487805,0.8414634146341463,0.6951219512195121,0.18292682926829268,16915.853658536584,Yes
PRV55049,75,686000,9146.666666666666,8414.423481292257,79032.0,2.28,11.84,0.5733333333333334,0.7333333333333333,0.5866666666666667,0.25333333333333335,14018.8,Yes
PRV55051,7,60000,8571.42857142857,4649.62876142253,7476.0,2.7142857142857144,12.0,0.5714285714285714,1.0,0.7142857142857143,0.14285714285714285,13237.142857142857,No
PRV55067,1,29000,29000.0,0.0,1068.0,3.0,12.0,0.0,1.0,1.0,0.0,36140.0,No
PRV55118,2,10000,5000.0,7071.067811865475,2136.0,3.0,12.0,0.5,1.0,1.0,0.0,14750.0,No
PRV55120,8,58000,7250.0,5257.647491307984,8544.0,2.375,12.0,0.375,0.875,0.625,0.25,7760.0,No
PRV55121,20,173070,8653.5,12622.752337701446,21360.0,2.4,12.0,0.7,0.75,0.6,0.15,12010.0,No
PRV55122,1,5000,5000.0,0.0,1068.0,3.0,12.0,0.0,1.0,1.0,1.0,5000.0,No
PRV55124,9,152000,16888.88888888889,12936.812246883352,9612.0,2.4444444444444446,12.0,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.1111111111111111,28044.444444444445,No
PRV55126,2,13000,6500.0,707.1067811865476,2136.0,4.0,12.0,1.0,1.0,1.0,0.0,10135.0,No
PRV55128,8,111000,13875.0,9977.653603356423,8544.0,3.75,12.0,0.875,1.0,0.875,0.375,23568.75,No
PRV55129,1,10000,10000.0,0.0,1068.0,3.0,12.0,1.0,1.0,0.0,1.0,18000.0,No
PRV55130,3,28000,9333.333333333334,6658.328118479393,3204.0,2.3333333333333335,12.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,21640.0,No
PRV55131,2,47000,23500.0,12020.815280171308,2136.0,2.0,12.0,0.0,0.5,1.0,0.0,23505.0,No
PRV55132,10,108000,10800.0,3489.667287547307,9612.0,2.2,12.0,0.6,0.5,0.6,0.2,18263.0,No
PRV55133,2,50000,25000.0,12727.922061357855,2136.0,3.5,12.0,1.0,0.5,1.0,0.0,35815.0,No
PRV55134,1,11000,11000.0,0.0,1068.0,4.0,12.0,1.0,1.0,1.0,0.0,13000.0,No
PRV55135,3,25000,8333.333333333334,9291.57324317757,3204.0,2.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,13333.333333333334,No
PRV55136,8,102000,12750.0,11792.854979665804,8544.0,1.625,12.0,0.75,0.375,0.25,0.125,19750.0,No
PRV55137,2,38000,19000.0,11313.70849898476,2136.0,1.5,12.0,0.0,0.5,0.5,0.5,24600.0,No
PRV55138,3,25000,8333.333333333334,3055.050463303893,3204.0,3.0,12.0,0.6666666666666666,1.0,0.3333333333333333,1.0,10333.333333333334,No
PRV55140,9,85000,9444.444444444445,11609.383178178665,9612.0,2.5555555555555554,12.0,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.3333333333333333,10918.888888888889,No
PRV55143,1,10000,10000.0,0.0,1068.0,3.0,12.0,1.0,1.0,0.0,1.0,10000.0,No
PRV55144,2,41000,20500.0,21920.310216782975,2136.0,2.5,12.0,1.0,1.0,0.5,0.0,51165.0,No
PRV55145,14,143000,10214.285714285714,13956.958955900933,14952.0,2.2857142857142856,12.0,0.35714285714285715,0.5714285714285714,0.5714285714285714,0.42857142857142855,14470.0,No
PRV55146,1,6000,6000.0,0.0,1068.0,4.0,12.0,1.0,1.0,1.0,0.0,16200.0,No
PRV55147,6,112200,18700.0,20109.201873769132,5340.0,2.5,12.0,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,27066.666666666668,Yes
PRV55148,1,7000,7000.0,0.0,1068.0,2.0,12.0,0.0,1.0,1.0,0.0,7560.0,No
PRV55149,16,145000,9062.5,8660.013471890983,17088.0,2.5,12.0,0.6875,0.75,0.625,0.125,18018.75,No
PRV55150,4,19000,4750.0,3095.695936834452,4272.0,3.0,12.0,1.0,1.0,1.0,0.0,10725.0,No
PRV55151,1,10000,10000.0,0.0,1068.0,1.0,12.0,1.0,0.0,0.0,0.0,10000.0,No
PRV55152,10,78300,7830.0,5217.502595431394,10680.0,2.2,12.0,0.5,0.6,0.4,0.4,14684.0,No
PRV55155,9,68000,7555.555555555556,4447.221354708778,9612.0,2.0,12.0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.1111111111111111,15322.222222222223,No
PRV55156,1,6000,6000.0,0.0,1068.0,1.0,12.0,0.0,1.0,0.0,0.0,6000.0,No
PRV55157,3,16000,5333.333333333333,2081.6659994661327,3204.0,2.0,12.0,0.3333333333333333,1.0,0.0,0.3333333333333333,8666.666666666666,No
PRV55158,29,337000,11620.689655172413,11280.24123698301,29904.0,2.5172413793103448,11.586206896551724,0.5517241379310345,0.6896551724137931,0.6206896551724138,0.20689655172413793,20464.137931034482,No
PRV55160,10,120000,12000.0,12364.82466066094,9612.0,2.9,12.0,0.8,1.0,0.5,0.3,15609.0,No
PRV55161,2,28000,14000.0,14142.13562373095,2136.0,1.5,12.0,0.5,0.5,0.5,0.0,30810.0,No
PRV55163,1,13000,13000.0,0.0,1068.0,5.0,12.0,1.0,1.0,1.0,1.0,20090.0,Yes
PRV55164,17,205000,12058.823529411764,10040.359731075961,18156.0,1.588235294117647,12.0,0.47058823529411764,0.4117647058823529,0.4117647058823529,0.058823529411764705,15225.882352941177,No
PRV55165,30,282000,9400.0,7146.737862057452,32040.0,1.9333333333333333,12.0,0.5,0.5666666666666667,0.5,0.23333333333333334,14201.666666666666,Yes
PRV55169,83,807800,9732.530120481928,8621.938953930328,87576.0,2.0240963855421685,11.710843373493976,0.4457831325301205,0.6987951807228916,0.4819277108433735,0.18072289156626506,16273.614457831325,No
PRV55171,41,365000,8902.439024390244,5915.255184896001,40584.0,2.4634146341463414,11.707317073170731,0.6341463414634146,0.6829268292682927,0.5609756097560976,0.2926829268292683,16130.731707317073,Yes
PRV55172,55,611000,11109.09090909091,17785.42133662321,57672.0,2.2,11.781818181818181,0.5818181818181818,0.6181818181818182,0.5636363636363636,0.16363636363636364,16076.545454545454,Yes
PRV55175,23,191000,8304.347826086956,9498.49166307566,24564.0,2.130434782608696,12.0,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.08695652173913043,16346.08695652174,No
PRV55176,1,6000,6000.0,0.0,1068.0,2.0,12.0,1.0,0.0,0.0,1.0,8060.0,No
PRV55178,2,10000,5000.0,1414.213562373095,2136.0,0.5,12.0,0.0,0.5,0.0,0.0,5020.0,No
PRV55179,16,151000,9437.5,6782.022805427105,16020.0,2.25,12.0,0.375,0.875,0.5,0.1875,14868.125,No
PRV55180,7,70000,10000.0,7659.416862050704,6408.0,3.142857142857143,12.0,0.5714285714285714,0.8571428571428571,1.0,0.2857142857142857,20308.571428571428,No
PRV55181,35,334000,9542.857142857143,8211.694878227592,37380.0,2.4,12.0,0.5714285714285714,0.7428571428571429,0.6857142857142857,0.05714285714285714,14806.857142857143,No
PRV55183,21,239000,11380.952380952382,10608.846263737592,21360.0,2.5238095238095237,12.0,0.5238095238095238,0.7142857142857143,0.5714285714285714,0.3333333333333333,20061.428571428572,No
PRV55184,1,0,0.0,0.0,1068.0,3.0,12.0,1.0,0.0,1.0,0.0,14000.0,No
PRV55185,5,46000,9200.0,10545.141061171254,5340.0,1.2,12.0,0.2,0.6,0.2,0.2,9590.0,No
PRV55188,4,35000,8750.0,6238.322424070967,4272.0,2.25,12.0,0.75,0.75,0.5,0.25,12000.0,No
PRV55189,36,316000,8777.777777777777,5995.765701660327,38448.0,2.5555555555555554,12.0,0.5833333333333334,0.75,0.6111111111111112,0.3055555555555556,13835.833333333334,No
PRV55192,15,147100,9806.666666666666,7370.061704206384,16020.0,1.7333333333333334,12.0,0.4666666666666667,0.7333333333333333,0.26666666666666666,0.13333333333333333,11601.333333333334,No
PRV55193,31,440000,14193.548387096775,19873.633042868147,33108.0,2.2903225806451615,12.0,0.6129032258064516,0.7096774193548387,0.6451612903225806,0.16129032258064516,20885.16129032258,Yes
PRV55194,169,1614000,9550.295857988165,8597.418800488587,179424.0,2.3727810650887573,12.0,0.5562130177514792,0.757396449704142,0.5739644970414202,0.17751479289940827,15954.023668639053,Yes
PRV55195,16,236000,14750.0,17555.625878902752,14952.0,2.5,12.0,0.5,0.9375,0.5625,0.125,23899.375,Yes
PRV55196,6,111000,18500.0,31753.739937210546,6408.0,3.0,12.0,0.5,0.8333333333333334,1.0,0.16666666666666666,28693.333333333332,No
PRV55198,2,8000,4000.0,5656.85424949238,2136.0,2.5,12.0,0.5,1.0,0.5,0.0,6660.0,No
PRV55203,5,44000,8800.0,4919.349550499537,5340.0,2.4,12.0,0.6,0.8,0.6,0.2,18216.0,No
PRV55205,38,488000,12842.105263157895,17722.37296628721,37380.0,2.1842105263157894,12.0,0.42105263157894735,0.6842105263157895,0.5,0.3684210526315789,19596.57894736842,No
PRV55208,7,68000,9714.285714285714,9877.825093178588,7476.0,2.142857142857143,12.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.14285714285714285,11818.57142857143,No
PRV55209,275,2756100,10022.181818181818,10484.516684750275,289428.0,2.458181818181818,11.956363636363637,0.6036363636363636,0.7054545454545454,0.6618181818181819,0.21454545454545454,16277.854545454546,Yes
PRV55213,3,67000,22333.333333333332,30435.724623102593,3204.0,3.0,12.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,31333.333333333332,No
PRV55215,143,1357300,9491.608391608392,7834.525399788369,151656.0,2.300699300699301,11.916083916083917,0.4755244755244755,0.7062937062937062,0.6013986013986014,0.23076923076923078,15869.37062937063,Yes
PRV55216,5,37000,7400.0,6693.280212272604,5340.0,1.6,12.0,0.2,0.8,0.4,0.2,8600.0,No
PRV55225,9,179000,19888.88888888889,16081.390210771926,9612.0,2.111111111111111,12.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,27588.88888888889,Yes
PRV55229,16,171000,10687.5,13189.48444784708,16020.0,2.0,12.0,0.375,0.5625,0.6875,0.1875,17501.25,No
PRV55230,225,2518350,11192.666666666666,11311.960405441918,230688.0,2.36,11.786666666666667,0.5866666666666667,0.6888888888888889,0.6222222222222222,0.1688888888888889,19916.48888888889,Yes
PRV55232,28,278090,9931.785714285714,14202.344369223361,29904.0,2.0714285714285716,12.0,0.4642857142857143,0.6428571428571429,0.5,0.21428571428571427,13625.0,No
PRV55233,1,4000,4000.0,0.0,1068.0,0.0,12.0,0.0,0.0,0.0,0.0,5500.0,No
PRV55234,7,36800,5257.142857142857,3193.147424750457,7476.0,2.2857142857142856,12.0,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.2857142857142857,8158.571428571428,No
PRV55236,20,220000,11000.0,11880.988794576067,21360.0,2.4,12.0,0.5,0.85,0.65,0.05,19034.5,No
PRV55237,15,111000,7400.0,5025.648501153146,16020.0,2.2666666666666666,12.0,0.5333333333333333,0.8,0.6,0.13333333333333333,11465.333333333334,No
PRV55240,11,76600,6963.636363636364,7021.0074387188515,11748.0,2.0,12.0,0.2727272727272727,0.7272727272727273,0.5454545454545454,0.18181818181818182,9447.272727272728,No
PRV55242,10,62000,6200.0,4756.282395129859,10680.0,2.6,12.0,0.7,0.9,0.8,0.1,14248.0,No
PRV55247,3,19200,6400.0,6409.368143584826,3204.0,1.6666666666666667,12.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,12483.333333333334,No
PRV55250,23,262000,11391.304347826086,12470.835542594361,22428.0,2.1739130434782608,12.0,0.391304347826087,0.6956521739130435,0.6086956521739131,0.17391304347826086,15520.869565217392,Yes
PRV55256,4,27000,6750.0,4991.65971062398,4272.0,2.75,12.0,0.5,1.0,1.0,0.0,26922.5,No
PRV55258,1,12000,12000.0,0.0,0.0,2.0,12.0,1.0,0.0,1.0,0.0,27100.0,No
PRV55262,16,115000,7187.5,11016.464950246063,16020.0,2.0,12.0,0.3125,0.75,0.5,0.3125,20026.875,No
PRV55266,9,41000,4555.555555555556,1666.6666666666667,9612.0,1.5555555555555556,12.0,0.4444444444444444,0.7777777777777778,0.0,0.3333333333333333,7850.0,Yes
PRV55269,3,14000,4666.666666666667,1527.5252316519468,3204.0,2.6666666666666665,12.0,0.3333333333333333,1.0,0.6666666666666666,0.0,19366.666666666668,No
PRV55270,1,5000,5000.0,0.0,1068.0,3.0,12.0,1.0,1.0,1.0,0.0,19000.0,No
PRV55374,33,335000,10151.515151515152,8620.909218729526,35244.0,2.4545454545454546,12.0,0.5151515151515151,0.7878787878787878,0.5454545454545454,0.30303030303030304,14242.727272727272,Yes
PRV55375,14,147900,10564.285714285714,14003.714185494182,13884.0,2.857142857142857,11.142857142857142,0.6428571428571429,0.9285714285714286,0.7142857142857143,0.35714285714285715,14592.142857142857,Yes
PRV55378,14,132000,9428.57142857143,8644.378215075663,14952.0,2.5,12.0,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.21428571428571427,21376.428571428572,No
PRV55379,4,36000,9000.0,6879.922480183432,4272.0,3.0,12.0,0.75,1.0,0.75,0.25,9410.0,No
PRV55381,20,166000,8300.0,6665.701684546679,21360.0,2.75,12.0,0.65,0.85,0.65,0.15,17315.5,No
PRV55382,8,129000,16125.0,17049.82195131165,8544.0,2.625,12.0,0.625,0.625,0.75,0.375,23937.5,No
PRV55383,8,70000,8750.0,3327.3756282434615,8544.0,2.625,12.0,0.875,0.75,0.75,0.0,17850.0,No
PRV55385,8,70000,8750.0,9300.537618869137,8544.0,3.25,12.0,0.5,0.75,1.0,0.5,14405.0,No
PRV55387,6,90000,15000.0,20765.355763867858,5340.0,2.0,12.0,0.6666666666666666,1.0,0.16666666666666666,0.16666666666666666,20205.0,No
PRV55392,23,252000,10956.521739130434,7689.888643652692,23496.0,2.4347826086956523,12.0,0.4782608695652174,0.6956521739130435,0.5652173913043478,0.34782608695652173,18036.08695652174,No
PRV55396,15,141000,9400.0,4563.832975533989,16020.0,2.0,12.0,0.6,0.6,0.4666666666666667,0.06666666666666667,12124.666666666666,No
PRV55399,3,31000,10333.333333333334,5686.2407030773265,3204.0,3.3333333333333335,12.0,0.6666666666666666,0.6666666666666666,1.0,0.0,15666.666666666666,No
PRV55414,2,10000,5000.0,0.0,2136.0,3.0,12.0,0.5,1.0,1.0,0.0,5155.0,No
PRV55416,2,7000,3500.0,2121.3203435596424,2136.0,2.0,12.0,0.0,1.0,0.5,0.5,3500.0,No
PRV55418,3,18000,6000.0,2000.0,3204.0,2.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,6333.333333333333,No
PRV55428,1,7000,7000.0,0.0,1068.0,2.0,12.0,1.0,1.0,0.0,0.0,14120.0,No
PRV55430,7,79000,11285.714285714286,9961.831921795068,7476.0,2.857142857142857,12.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.14285714285714285,15505.714285714286,Yes
PRV55431,2,58000,29000.0,36769.55262170047,2136.0,3.0,12.0,0.0,1.0,1.0,0.0,29250.0,No
PRV55433,32,332600,10393.75,10888.583470773414,34176.0,2.125,12.0,0.5625,0.5625,0.53125,0.1875,14724.0625,Yes
PRV55434,8,60000,7500.0,6279.217421667403,8544.0,1.625,12.0,0.625,0.5,0.375,0.0,12256.25,No
PRV55435,128,1246800,9740.625,9905.072569064054,129228.0,2.515625,12.0,0.6015625,0.7890625,0.671875,0.1640625,17462.265625,Yes
PRV55437,28,385700,13775.0,15345.976068060363,29904.0,2.642857142857143,12.0,0.5,0.9285714285714286,0.7857142857142857,0.14285714285714285,17255.35714285714,Yes
PRV55441,7,59000,8428.57142857143,1988.05959477601,7476.0,2.857142857142857,12.0,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.2857142857142857,12934.285714285714,No
PRV55442,15,101000,6733.333333333333,2963.267180149705,16020.0,2.1333333333333333,12.0,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.26666666666666666,12376.0,No
PRV55443,30,336700,11223.333333333334,9160.623504353056,30972.0,2.3,12.0,0.3,0.7666666666666667,0.6666666666666666,0.26666666666666666,18936.666666666668,No
PRV55444,114,1308800,11480.701754385966,10631.68479720296,117480.0,2.5350877192982457,12.0,0.5526315789473685,0.7719298245614035,0.6666666666666666,0.2543859649122807,21021.40350877193,Yes
PRV55450,1,5000,5000.0,0.0,1068.0,3.0,12.0,0.0,1.0,1.0,0.0,5000.0,No
PRV55452,31,362700,11700.0,12836.017035409906,33108.0,2.3225806451612905,12.0,0.5483870967741935,0.7419354838709677,0.5483870967741935,0.2903225806451613,19370.322580645163,No
PRV55453,13,102000,7846.153846153846,4913.351772570904,12816.0,2.3076923076923075,12.0,0.6153846153846154,0.8461538461538461,0.6923076923076923,0.07692307692307693,16953.846153846152,Yes
PRV55454,5,33000,6600.0,3974.9213828703582,5340.0,2.2,12.0,0.8,0.4,0.6,0.4,19626.0,No
PRV55456,5,68000,13600.0,14758.048651498611,5340.0,2.8,12.0,0.6,1.0,0.6,0.2,18464.0,No
PRV55462,386,4260100,11036.528497409327,10866.408975428074,405840.0,2.2875647668393784,11.844559585492227,0.5103626943005182,0.7383419689119171,0.582901554404145,0.19170984455958548,19099.248704663212,Yes
PRV55465,9,94000,10444.444444444445,9422.196016735046,9612.0,1.3333333333333333,12.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.1111111111111111,13273.333333333334,No
PRV55467,6,55000,9166.666666666666,3763.863263545405,5340.0,3.3333333333333335,12.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,15286.666666666666,Yes
PRV55472,21,255000,12142.857142857143,14475.101776104078,21360.0,2.2857142857142856,12.0,0.5238095238095238,0.5238095238095238,0.7142857142857143,0.047619047619047616,19363.809523809523,Yes
PRV55481,1,5000,5000.0,0.0,1068.0,2.0,12.0,1.0,1.0,0.0,0.0,21000.0,No
PRV55482,41,500000,12195.121951219513,13002.345004258119,41652.0,2.2439024390243905,12.0,0.5853658536585366,0.5853658536585366,0.6829268292682927,0.12195121951219512,23377.317073170732,Yes
PRV55483,65,773400,11898.461538461539,12359.769570916516,66216.0,2.4461538461538463,12.0,0.5538461538461539,0.7538461538461538,0.5384615384615384,0.24615384615384617,24510.30769230769,Yes
